,Peak,Name,Citizenship,Sex,Age,Oxy,Dth,Host,Year,Season,Month,Day,Time
5166,EVER,"Dawa Tshering (Dawa Chhiri) Sherpa (Thami, Khumbu)",Nepal,M,44,Yes,No,Nepal,2011,Spr,May,11,9:15
5167,EVER,"Phurba (Ang Phurba) Sherpa (Phurte, Khumbu)",Nepal,M,52,Yes,No,Nepal,2011,Spr,May,11,9:15
5168,EVER,Christopher Bentley (Chris) Shumate,USA,M,48,Yes,No,Nepal,2011,Spr,May,11,9:15
5169,EVER,Anshu Jamsenpa,India,F,31,Yes,No,Nepal,2011,Spr,May,12,7:00
5170,EVER,"Chhurim Dolma Sherpa (Ghunsa, Lelep-9, Taplejung)",Nepal,F,26,Yes,No,Nepal,2011,Spr,May,12,7:00
5171,EVER,"Lhakpa Rangdu Sherpa (Talakharka, Sotang-6, Solukhumbu)",Nepal,M,43,Yes,No,Nepal,2011,Spr,May,12,7:00
5172,EVER,"Ngima Nuru (Nima Nuru) Sherpa (Tesho, Khumbu)",Nepal,M,29,Yes,No,Nepal,2011,Spr,May,12,7:00
5173,EVER,Hassan Sadpara,Pakistan,M,48,Yes,No,Nepal,2011,Spr,May,12,7:30
5174,EVER,"Mingma Thindu Sherpa (Nurbu Chaur, Upper Walung, Makalu-Barun)",Nepal,M,30,Yes,No,Nepal,2011,Spr,May,12,7:30
5175,EVER,Mitchell Allen (Mitch) Lewis,USA,M,54,Yes,No,Nepal,2011,Spr,May,12,8:00
5176,EVER,"Cheddar/Chhedar Sherpa (Sisuwa-9, Makalu-Barun)",Nepal,M,47,Yes,No,Nepal,2011,Spr,May,12,8:00
5177,EVER,"Nima Nuru Sherpa (Chheplung, Khumbu)",Nepal,M,43,Yes,No,Nepal,2011,Spr,May,12,8:00
5178,EVER,Malgorzata Jolanta (Margaret) Watroba,Australia,F,61,Yes,No,Nepal,2011,Spr,May,12,8:00
5179,EVER,"Lhakpa Nuru Sherpa (Phakding, Khumbu)",Nepal,M,29,Yes,No,Nepal,2011,Spr,May,12,8:10
5180,EVER,Alessandra Kate (Allie) Pepper,Australia,F,35,Yes,No,Nepal,2011,Spr,May,12,8:30
5181,EVER,"Dawa Tenzing Sherpa (Thamo, Khumbu)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,12,8:30
5182,EVER,Stewart James Edge,UK,M,33,Yes,No,Nepal,2011,Spr,May,12,9:30
5183,EVER,Samantha Louise (Squash) Falconer,UK,F,30,Yes,No,Nepal,2011,Spr,May,12,9:30
5184,EVER,"Ang Pasang Sherpa (Patle-4, Okhaldhunga)",Nepal,M,26,Yes,No,Nepal,2011,Spr,May,12,9:30
5185,EVER,"Jangbu Sherpa (Patle-4, Okhaldhunga)",Nepal,M,43,Yes,No,Nepal,2011,Spr,May,12,9:30
5186,EVER,"Lhakpa/Lakpa Bhote (Hatiya-2, Makalu-Barun)",Nepal,M,26,Yes,No,Nepal,2011,Spr,May,13,4:00
5187,EVER,Dominika Maria Dillier Degelo,Switzerland,F,49,Yes,No,Nepal,2011,Spr,May,13,4:00
5188,EVER,Marie Christine Dube,Canada,F,41,Yes,No,Nepal,2011,Spr,May,13,4:00
5189,EVER,Dominic Martin Jude,UK,M,48,Yes,No,Nepal,2011,Spr,May,13,4:00
5190,EVER,Kung-Gin Jesse Kao,Canada,M,31,Yes,No,Nepal,2011,Spr,May,13,4:00
5191,EVER,"Chuldim Dorje (Ang Dorje) Sherpa (Pangboche, Khumbu)",Nepal,M,46,Yes,No,Nepal,2011,Spr,May,13,4:00
5192,EVER,"Dawa Jangbu (Da Jangbu) Sherpa (Pangboche, Khumbu)",Nepal,M,38,Yes,No,Nepal,2011,Spr,May,13,4:00
5193,EVER,"Kami (Kame) Sherpa (Bagam, Kerung, Solukhumbu)",Nepal,M,48,Yes,No,Nepal,2011,Spr,May,13,4:00
5194,EVER,"Namgyal Sherpa (Khiraule, Bung-9, Solukhumbu)",Nepal,M,39,Yes,No,Nepal,2011,Spr,May,13,4:00
5195,EVER,"Pemba Sherpa (Patle-4, Okhaldhunga)",Nepal,M,31,Yes,No,Nepal,2011,Spr,May,13,4:00
5196,EVER,"Pemba Chhoti Sherpa (Thami, Khumbu)",Nepal,M,38,Yes,No,Nepal,2011,Spr,May,13,4:00
5197,EVER,"Pemba Rinzi/Rinji Sherpa (Bishinga-7, Okhaldhunga)",Nepal,M,35,Yes,No,Nepal,2011,Spr,May,13,4:00
5198,EVER,"Sonam Tshering (Ang Sona) Sherpa (Khunde, Khumbu)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,13,4:00
5199,EVER,"Temba Sherpa (Khumjung, Khumbu)",Nepal,M,42,Yes,No,Nepal,2011,Spr,May,13,4:00
5200,EVER,Alf Robin Trygg,Sweden,M,24,Yes,No,Nepal,2011,Spr,May,13,4:00
5201,EVER,Javier Henry Carvallo Contreras,Bolivia,M,48,Yes,No,Nepal,2011,Spr,May,13,4:30
5202,EVER,Kevin John Farebrother,Australia,M,43,Yes,No,Nepal,2011,Spr,May,13,4:30
5203,EVER,Pamela Efstathia Pappas,USA,F,40,Yes,No,Nepal,2011,Spr,May,13,4:30
5204,EVER,"Dawa Tshering Sherpa (Khumjung, Khumbu)",Nepal,M,28,Yes,No,Nepal,2011,Spr,May,13,4:30
5205,EVER,"Dawa Tshering Sherpa (Khunde, Khumbu)",Nepal,M,29,Yes,No,Nepal,2011,Spr,May,13,4:30
5206,EVER,"Namgyal Tshering (Namgyal Chhiri) Sherpa (Khumjung, Khumbu)",Nepal,M,28,Yes,No,Nepal,2011,Spr,May,13,4:30
5207,EVER,"Palden Namgye/Namgyal Sherpa (Phortse, Khumbu)",Nepal,M,38,Yes,No,Nepal,2011,Spr,May,13,4:30
5208,EVER,"Sonam Finjo (Ang Pinzo) Sherpa (Khunde, Khumbu)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,13,4:30
5209,EVER,"Urken Lendu (Urgen Tenzing) Sherpa (Phortse, Khumbu)",Nepal,M,18,Yes,No,Nepal,2011,Spr,May,13,4:30
5210,EVER,Jan Jari Mikael Sinivaara,Finland,M,50,Yes,No,Nepal,2011,Spr,May,13,4:30
5211,EVER,"Damai Chhiri Sherpa (Sikli, Jubing, Solukhumbu)",Nepal,M,35,Yes,No,Nepal,2011,Spr,May,13,5:25
5212,EVER,Seth Edward Wolpin,USA,M,38,Yes,No,Nepal,2011,Spr,May,13,5:25
5213,EVER,Michael Robert Matty,USA,M,44,Yes,No,Nepal,2011,Spr,May,13,6:40
5214,EVER,Maximillien Peter (Max) Bunce,USA,M,34,Yes,No,Nepal,2011,Spr,May,13,7:00
5215,EVER,Walter Lee Elrod,USA,M,49,Yes,No,Nepal,2011,Spr,May,13,7:00
5216,EVER,Michael Aaron Hamill,USA,M,33,Yes,No,Nepal,2011,Spr,May,13,7:00
5217,EVER,Martin Arthur Rindahl,USA,M,47,Yes,No,Nepal,2011,Spr,May,13,7:00
5218,EVER,"Kalden Phura Sherpa (Pangboche, Khumbu)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,13,7:00
5219,EVER,"Kancha Nuru Sherpa (Pangboche, Khumbu)",Nepal,M,23,Yes,No,Nepal,2011,Spr,May,13,7:00
5220,EVER,"Pasang Nuru Sherpa (Phortse, Khumbu)",Nepal,M,38,Yes,No,Nepal,2011,Spr,May,13,7:00
5221,EVER,"Phinjo Dorje (Finjo Dorje) Sherpa (Pangboche, Khumbu)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,13,7:00
5222,EVER,"Samduk Dorje (Sanduk Dorje) Tamang (Pangboche, Khumbu)",Nepal,M,27,Yes,No,Nepal,2011,Spr,May,13,7:00
5223,EVER,Knut Grotli,Norway,M,41,Yes,No,Nepal,2011,Spr,May,13,7:20
5224,EVER,Brian Peter Block,USA,M,37,Yes,No,Nepal,2011,Spr,May,13,7:45
5225,EVER,Joseph Michael (Joe) Brus,USA,M,36,Yes,No,Nepal,2011,Spr,May,13,7:45
5226,EVER,"Gyalu (Ang Gyalu) Lama (Lukla, Khumbu)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,13,7:45
5227,EVER,"Pasang Rita (Pa Rita) Sherpa (Yilajung, Khumbu)",Nepal,M,36,Yes,No,Nepal,2011,Spr,May,13,7:45
5228,EVER,Mahdi Amidi Ahang,Iran,M,31,No,No,Nepal,2011,Spr,May,13,10:30
5229,EVER,"Tshering Tashi Sherpa (Khumjung, Khumbu)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,13,10:30
5230,EVER,David Israel Pastor Repizo,Mexico,M,43,Yes,No,Nepal,2011,Spr,May,14,4:35
5231,EVER,"Kanchha Nuru Sherpa (Phortse, Khumbu)",Nepal,M,28,Yes,No,Nepal,2011,Spr,May,14,4:35
5232,EVER,"Nima Karma Sherpa (Phortse, Khumbu)",Nepal,M,27,Yes,No,Nepal,2011,Spr,May,14,5:00
5233,EVER,Graham M. Austin,Australia,M,38,Yes,No,Nepal,2011,Spr,May,14,5:10
5234,EVER,Yonsuk Suzanna Derby,USA,F,50,Yes,No,Nepal,2011,Spr,May,14,5:45
5235,EVER,"Dawa Nuru (Danuru) Sherpa (Phortse, Khumbu)",Nepal,M,32,Yes,No,Nepal,2011,Spr,May,14,5:45
5236,EVER,"Phu Tashi Sherpa (Pangboche, Khumbu)",Nepal,M,38,Yes,No,Nepal,2011,Spr,May,14,5:45
5237,EVER,Zachary Derek Zaitzeff,USA,M,36,Yes,No,Nepal,2011,Spr,May,14,5:45
5238,EVER,Jeffrey Gottfurcht,USA,M,38,Yes,No,Nepal,2011,Spr,May,14,6:18
5239,EVER,"Da Nuru (Dawa Nuru/Norbu) Sherpa (Phortse, Khumbu)",Nepal,M,51,Yes,No,Nepal,2011,Spr,May,14,6:18
5240,EVER,Robert William (Rob) Hart,S Africa,M,39,Yes,No,Nepal,2011,Spr,May,14,9:30
5241,EVER,James Michael Horst,USA,M,32,Yes,No,Nepal,2011,Spr,May,14,9:30
5242,EVER,Brian Dickinson,USA,M,36,Yes,No,Nepal,2011,Spr,May,15,5:30
5243,EVER,"Mingma Tshering/Tsiri Sherpa (Beding, Dolakha)",Nepal,M,40,Yes,No,Nepal,2011,Spr,May,16,5:55
5244,EVER,David William Hamilton,UK,M,50,Yes,No,Nepal,2011,Spr,May,16,6:00
5245,EVER,"Tshering Pemba Sherpa (Beding, Dolakha)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,16,6:05
5246,EVER,Alan Victor Wade,UK,M,45,Yes,No,Nepal,2011,Spr,May,16,6:05
5247,EVER,"Wangdi Sherpa (Shyama-4, Dolakha)",Nepal,M,22,Yes,No,Nepal,2011,Spr,May,16,6:10
5248,EVER,Tanel Tuuleveski,Estonia,M,35,Yes,No,Nepal,2011,Spr,May,16,6:10
5249,EVER,Geoffrey Douglas Chambers,UK,M,46,Yes,No,Nepal,2011,Spr,May,16,6:15
5250,EVER,"Pasang Tenzing Sherpa (Beding, Dolakha)",Nepal,M,26,Yes,No,Nepal,2011,Spr,May,16,6:15
5251,EVER,Andrew Stuart (Andy) Chapman,UK,M,43,Yes,No,Nepal,2011,Spr,May,16,6:20
5252,EVER,"Pema Chhiring/Chhiri Sherpa (Beding, Dolakha)",Nepal,M,27,Yes,No,Nepal,2011,Spr,May,16,6:25
5253,EVER,Martin Howard Smith,UK,M,56,Yes,No,Nepal,2011,Spr,May,16,6:25
5254,EVER,Dave Gott,UK,M,51,Yes,No,Nepal,2011,Spr,May,16,6:30
5255,EVER,Andras Kaasik,Estonia,M,39,Yes,No,Nepal,2011,Spr,May,16,6:30
5256,EVER,"Pema Tshering (Pem Chhiri) Sherpa (Chankhu-6, Dolakha)",Nepal,M,31,Yes,No,Nepal,2011,Spr,May,16,6:30
5257,EVER,"Thundu Sherpa (Beding, Dolakha)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,16,6:30
5258,EVER,Charles Henry Burr,UK,M,57,Yes,No,Nepal,2011,Spr,May,16,7:14
5259,EVER,"Topchen (Tapchen Lama) Bhote (Hatiya-3, Makalu-Barun (now Shomare, Khumbu))",Nepal,M,31,Yes,No,Nepal,2011,Spr,May,16,8:30
5260,EVER,James Ketchell,UK,M,29,Yes,No,Nepal,2011,Spr,May,16,8:30
5261,EVER,"Dorje Gyalzen Sherpa (Pangboche, Khumbu)",Nepal,M,28,Yes,No,Nepal,2011,Spr,May,16,8:30
5262,EVER,"Lhakpa Wangchu Sherpa (Pangboche, Khumbu)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,16,8:30
5263,EVER,Tulsi Ram Bhandari,Nepal,M,36,Yes,No,Nepal,2011,Spr,May,18,
5264,EVER,Hari Dhakal,Nepal,M,32,Yes,No,Nepal,2011,Spr,May,18,
5265,EVER,Hari Prasad Guragain,Nepal,M,32,Yes,No,Nepal,2011,Spr,May,18,
5266,EVER,Santa Kumar Maharjan,Nepal,M,26,Yes,No,Nepal,2011,Spr,May,18,
5267,EVER,Surath Pokhrel,Nepal,M,36,Yes,No,Nepal,2011,Spr,May,18,
5268,EVER,"Dorchi Sherpa (Walung, Makalu-9, Makalu-Barun)",Nepal,M,31,Yes,No,Nepal,2011,Spr,May,18,
5269,EVER,"Kami Sherpa (Sedua, Makalu-Barun)",Nepal,M,44,Yes,No,Nepal,2011,Spr,May,18,
5270,EVER,"Karma Sherpa (Balakharka, Makalu-Barun)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,18,
5271,EVER,"Lhakpa Nuru Sherpa (Tate, Khumbu)",Nepal,M,32,Yes,No,Nepal,2011,Spr,May,18,
5272,EVER,"Lhakpa/Lakpa Sherpa (Makalu-9, Makalu-Barun)",Nepal,M,19,Yes,No,Nepal,2011,Spr,May,18,
5273,EVER,"Mingma Dorchi Sherpa (Tashigaon, Makalu-Barun)",Nepal,M,23,Yes,No,Nepal,2011,Spr,May,18,
5274,EVER,"Nga Tenji Sherpa (Nurbugaon, Makalu-Barun)",Nepal,M,31,Yes,No,Nepal,2011,Spr,May,18,
5275,EVER,"Nima Dorje (Ngima Dorchi) Sherpa (Makalu-9, Makalu-Barun)",Nepal,M,28,Yes,No,Nepal,2011,Spr,May,18,
5276,EVER,"Pasang Sherpa (Makalu-5, Makalu-Barun)",Nepal,M,23,Yes,No,Nepal,2011,Spr,May,18,
5277,EVER,"Pasang Norbu Sherpa (Nurbugaon, Walung, Makalu-Barun)",Nepal,M,38,Yes,No,Nepal,2011,Spr,May,18,
5278,EVER,"Pasang Temba Sherpa (Tashigaon, Makalu-Barun)",Nepal,M,28,Yes,No,Nepal,2011,Spr,May,18,
5279,EVER,"Pemba Thinduk Sherpa (Makalu-9, Makalu-Barun)",Nepal,M,29,Yes,No,Nepal,2011,Spr,May,18,
5280,EVER,"Peme Sherpa (Tashigaon, Makalu-Barun)",Nepal,M,45,Yes,No,Nepal,2011,Spr,May,18,
5281,EVER,"Tashi Lhakpa Sherpa (Walung, Makalu-9, Makalu-Barun)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,18,
5282,EVER,Gyanendra Kumar Shrestha,Nepal,M,42,Yes,No,Nepal,2011,Spr,May,18,
5283,EVER,Suber Shrestha,Nepal,M,30,Yes,No,Nepal,2011,Spr,May,18,
5284,EVER,"Mingma Thinduk/Thenduk Sherpa (Nurbugaon, Makalu-Barun)",Nepal,M,42,Yes,No,Nepal,2011,Spr,May,18,5:10
5285,EVER,Khim Lal Gautam,Nepal,M,26,Yes,No,Nepal,2011,Spr,May,18,5:20
5286,EVER,"Ang Dawa Sherpa (Sedua, Makalu-Barun)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,18,5:30
5287,EVER,Susmita Maskey,Nepal,F,31,Yes,No,Nepal,2011,Spr,May,18,6:45
5288,EVER,"Ang Dawa Sherpa (Kharikhola, Solukhumbu)",Nepal,M,26,Yes,No,Nepal,2011,Spr,May,18,6:45
5289,EVER,Padam Bahadur Bhandari,Nepal,M,38,Yes,No,Nepal,2011,Spr,May,18,7:00
5290,EVER,Tashi Tshering Bhote (Taplejung),Nepal,M,26,Yes,No,Nepal,2011,Spr,May,18,9:15
5291,EVER,Ganesh Chandra Jena,India,M,39,Yes,No,Nepal,2011,Spr,May,18,9:15
5292,EVER,"Ang Kami Sherpa (Gudel-5, Solukhumbu)",Nepal,M,28,Yes,No,Nepal,2011,Spr,May,18,9:15
5293,EVER,"Dawa Jangbu (Da Jangbu) Sherpa (Thamiteng, Khumbu)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,18,9:15
5294,EVER,Chimi Tashi (Qimi Zhaxi) ,China,M,24,Yes,No,China,2011,Spr,May,19,
5295,EVER,Dompa (Dunba) ,China,M,27,Yes,No,China,2011,Spr,May,19,
5296,EVER,Pemba (Bianba) ,China,M,28,Yes,No,China,2011,Spr,May,19,
5297,EVER,Jan Carnogursky,Slovakia,M,39,Yes,No,Nepal,2011,Spr,May,19,
5298,EVER,"Pur Bahadur (Yukta) Gurung (Laprak-3, Gorkha)",Nepal,M,22,Yes,No,Nepal,2011,Spr,May,19,
5299,EVER,"Mingma Gyalje Sherpa (Beding, Dolakha)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,19,
5300,EVER,"Karna Bahadur Tamang (Tapting-7, Solukhumbu)",Nepal,M,27,Yes,No,Nepal,2011,Spr,May,19,
5301,EVER,"Sange Dorje Sherpa (Khumjung, Khumbu)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,19,6:30
5302,EVER,Basil Patrick Geoghegan,Ireland,M,43,Yes,No,Nepal,2011,Spr,May,19,7:25
5303,EVER,Michael John (Mike) Roberts,New Zealand,M,49,Yes,No,Nepal,2011,Spr,May,19,7:25
5304,EVER,"Kami Rita Sherpa (Thami, Khumbu)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,19,7:25
5305,EVER,"Lhakpa Sherpa (Sotang-6, Solukhumbu)",Nepal,M,35,Yes,No,Nepal,2011,Spr,May,19,7:25
5306,EVER,"Pasang Bhote (Chepuwa-4, Makalu-Barun)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,19,7:45
5307,EVER,"Rinji (Rinzin) Sherpa (Gorakhani-5, Solukhumbu)",Nepal,M,35,Yes,No,Nepal,2011,Spr,May,19,7:45
5308,EVER,Dennis John Uhlir,USA,M,49,Yes,No,Nepal,2011,Spr,May,19,7:45
5309,EVER,Michael Wayne Gibbons,USA,M,55,Yes,No,Nepal,2011,Spr,May,19,8:00
5310,EVER,Thomas Halliday,USA,M,49,Yes,No,Nepal,2011,Spr,May,19,8:00
5311,EVER,Benjamin Mason (Ben) Jones,USA,M,32,Yes,No,Nepal,2011,Spr,May,19,8:00
5312,EVER,Garrett Christian Madison,USA,M,32,Yes,No,Nepal,2011,Spr,May,19,8:00
5313,EVER,Louis John Mariorenzi,USA,M,56,Yes,No,Nepal,2011,Spr,May,19,8:00
5314,EVER,Gary James Nelson,USA,M,51,Yes,No,Nepal,2011,Spr,May,19,8:00
5315,EVER,"Ang Pasang Sherpa (Thami, Khumbu)",Nepal,M,43,Yes,No,Nepal,2011,Spr,May,19,8:00
5316,EVER,"Dawa Nuru (Da Nuru) Sherpa (Thami, Khumbu)",Nepal,M,46,Yes,No,Nepal,2011,Spr,May,19,8:00
5317,EVER,"Lhakpa Rita Sherpa (Thami, Khumbu)",Nepal,M,44,Yes,No,Nepal,2011,Spr,May,19,8:00
5318,EVER,"Mingma Chhiri/Chhiring Sherpa (Thami, Khumbu)",Nepal,M,42,Yes,No,Nepal,2011,Spr,May,19,8:00
5319,EVER,"Mingma Dorje Sherpa (Sibuje, Waku-4, Solukhumbu)",Nepal,M,41,Yes,No,Nepal,2011,Spr,May,19,8:00
5320,EVER,"Tshering Dorje Sherpa (Kharikhola, Solukhumbu)",Nepal,M,40,Yes,No,Nepal,2011,Spr,May,19,8:00
5321,EVER,Lloyd Marshall Warren,USA,M,56,Yes,No,Nepal,2011,Spr,May,19,8:00
5322,EVER,"Chhiring Lama (Ang Tshering) Bhote (Hatiya-1, Makalu-Barun)",Nepal,M,23,Yes,No,Nepal,2011,Spr,May,19,9:00
5323,EVER,"Chhurim Dolma Sherpa (Ghunsa, Lelep-9, Taplejung)",Nepal,F,26,Yes,No,Nepal,2011,Spr,May,19,9:00
5324,EVER,Hamid Reza Dehghan,Iran,M,50,Yes,No,Nepal,2011,Spr,May,19,9:30
5325,EVER,"Changba Nurbu (Chhongba Nuru) Sherpa (Tate, Khumbu)",Nepal,M,46,Yes,No,Nepal,2011,Spr,May,19,9:30
5326,EVER,Jogabyasa Bhoi,India,M,31,Yes,No,Nepal,2011,Spr,May,19,10:00
5327,EVER,"Dawa Dendi (Dawa Tendi) Sherpa (Gudel-4, Solukhumbu)",Nepal,M,34,Yes,No,Nepal,2011,Spr,May,19,10:00
5328,EVER,"Galden Sherpa (Cheremy, Bung-9, Solukhumbu)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,19,10:00
5329,EVER,"Mingma Sherpa (Rakha Bangdel-5, Khotang)",Nepal,M,NaN,Yes,No,Nepal,2011,Spr,May,19,10:00
5330,EVER,"Namgyal Sherpa (Rakha Bangdel-5, Khotang)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,19,10:00
5331,EVER,"Ngang Pasang (Nawang Pasang) Sherpa (Waku-4, Solukhumbu)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,19,10:00
5332,EVER,"Pasang Sherpa (Dipsung-6, Khotang)",Nepal,M,22,Yes,No,Nepal,2011,Spr,May,19,10:00
5333,EVER,Tatsuo Matsumoto,Japan,M,71,Yes,No,Nepal,2011,Spr,May,19,11:00
5334,EVER,"Nima Tenji/Tenzi Sherpa (Beding, Dolakha)",Nepal,M,30,Yes,No,Nepal,2011,Spr,May,19,11:00
5335,EVER,William Barkley (Bill) Allen,USA,M,40,Yes,No,Nepal,2011,Spr,May,20,
5336,EVER,Neal Jay Beidleman,USA,M,51,Yes,No,Nepal,2011,Spr,May,20,
5337,EVER,Christopher Elstun (Chris) Davenport,USA,M,40,Yes,No,Nepal,2011,Spr,May,20,
5338,EVER,Sofyan Arief Fesa,Indonesia,M,28,Yes,No,Nepal,2011,Spr,May,20,
5339,EVER,Xaverius Frans,Indonesia,M,24,Yes,No,Nepal,2011,Spr,May,20,
5340,EVER,Ephraim Fishel Gildor,USA,M,53,Yes,No,Nepal,2011,Spr,May,20,
5341,EVER,Janatan Ginting,Indonesia,M,22,Yes,No,Nepal,2011,Spr,May,20,
5342,EVER,Newall Lindsay Hunter,UK,M,47,Yes,No,Nepal,2011,Spr,May,20,
5343,EVER,"Mingma Tshering (Mingma Chhiring) Lama (Hatiya-3, Makalu-Barun)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,20,
5344,EVER,Gregg Mellon,Canada,M,51,Yes,No,Nepal,2011,Spr,May,20,
5345,EVER,"Ang Kazi (Ankaji) Sherpa (Chitre, Sisuwa-9, Makalu-Barun)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,20,
5346,EVER,"Chhiji Nurbu Sherpa (Walung, Makalu-9, Makalu-Barun)",Nepal,M,30,Yes,No,China,2011,Spr,May,20,
5347,EVER,"Da Kusang Sherpa (Kurima, Lokhim-9, Solukhumbu)",Nepal,M,21,Yes,No,Nepal,2011,Spr,May,20,
5348,EVER,"Da Ongchhu (Dawangchu) Sherpa (Kurima, Lokhim-9, Solukhumbu)",Nepal,M,32,Yes,No,Nepal,2011,Spr,May,20,
5349,EVER,"Da Pasang Sherpa (Sotang-6, Solukhumbu)",Nepal,M,32,Yes,No,Nepal,2011,Spr,May,20,
5350,EVER,"Da Phinju (Da Finju) Sherpa (Lokhim-9, Solukhumbu)",Nepal,M,22,Yes,No,Nepal,2011,Spr,May,20,
5351,EVER,"Dawa Gyalzen (Dawa Geljen) Sherpa (Lukla, Khumbu)",Nepal,M,43,Yes,No,Nepal,2011,Spr,May,20,
5352,EVER,"Dawa Tenzing (Dawa Tenji) Sherpa (Khumjung, Khumbu)",Nepal,M,31,Yes,No,Nepal,2011,Spr,May,20,
5353,EVER,"Dendi Sherpa (Bumburi, Jubing-3, Solukhumbu)",Nepal,M,25,Yes,No,Nepal,2011,Spr,May,20,
5354,EVER,"Gyalzen Dorje (Gyaljen Dorje) Sherpa (Phortse, Khumbu)",Nepal,M,23,Yes,No,Nepal,2011,Spr,May,20,
5355,EVER,"Jangbu Sherpa (Chitre, Sisuwa-9, Makalu-Barun)",Nepal,M,23,Yes,No,Nepal,2011,Spr,May,20,
5356,EVER,"Kaji (Pasang Kaji) Sherpa (Sikli, Jubing, Solukhumbu)",Nepal,M,24,Yes,No,Nepal,2011,Spr,May,20,
5357,EVER,"Karma Gyalzen (Karma Gyalgen) Sherpa (Charwo, Sotang, Solukhumbu)",Nepal,M,22,Yes,No,Nepal,2011,Spr,May,20,
5358,EVER,"Lakpa/Lhakpa Sherpa (Tamku-9, Makalu-Barun)",Nepal,M,42,Yes,No,Nepal,2011,Spr,May,20,
5359,EVER,"Mindu Chhiri Sherpa (Kurima, Lokhim-9, Solukhumbu)",Nepal,M,39,Yes,No,Nepal,2011,Spr,May,20,
5360,EVER,"Pasang Gombu Sherpa (Kurima, Lokhim-9, Solukhumbu)",Nepal,M,41,Yes,No,Nepal,2011,Spr,May,20,
5361,EVER,"Pasang Tendi Sherpa (Jubing, Solukhumbu)",Nepal,M,22,Yes,No,Nepal,2011,Spr,May,20,
5362,EVER,"Pemba Gyalzen Sherpa (Phortse, Khumbu)",Nepal,M,36,Yes,No,Nepal,2011,Spr,May,20,
5363,EVER,"Samden Sherpa (Bakachol-9, Khotang)",Nepal,M,23,Yes,No,Nepal,2011,Spr,May,20,
5364,EVER,"Tarke Sherpa (Rakshikharka, Lokhim-9, Solukhumbu)",Nepal,M,43,Yes,No,Nepal,2011,Spr,May,20,
5365,EVER,"Temba Sherpa (Sotang-6, Solukhumbu)",Nepal,M,33,Yes,No,Nepal,2011,Spr,May,20,
5366,EVER,Irenusz Krzysztof (Irek) Szpot,Poland,M,49,Yes,No,Nepal,2011,Spr,May,20,
5367,EVER,Charles Scott Woolums,USA,M,53,Yes,No,Nepal,2011,Spr,May,20,
5368,EVER,Dorje (Big) ,China,M,27,Yes,No,China,2011,Spr,May,20,2:15
5369,EVER,Dorje Tsering (Duoji Ciren) ,China,M,26,Yes,No,China,2011,Spr,May,20,2:15
5370,EVER,"Karsang (Gesang, Kelsang) ",China,M,27,Yes,No,China,2011,Spr,May,20,2:15
5371,EVER,"Lobsang (Lorchun, Lobchong) ",China,M,26,Yes,No,China,2011,Spr,May,20,2:15
5372,EVER,Luda ,China,M,29,Yes,No,China,2011,Spr,May,20,2:15
5373,EVER,Ngodup (Ou Zhu) ,China,M,26,Yes,No,China,2011,Spr,May,20,2:15
5374,EVER,Norbu (Big) ,China,M,25,Yes,No,China,2011,Spr,May,20,2:15
5375,EVER,Norbu Dhondup (Small) ,China,M,22,Yes,No,China,2011,Spr,May,20,2:15
5376,EVER,Pasang Tarke (Basang Taqu) ,China,M,32,Yes,No,China,2011,Spr,May,20,2:15
5377,EVER,Pemba Dhondup (Bianba Dunzhu) ,China,M,32,Yes,No,China,2011,Spr,May,20,2:15
5378,EVER,Pemba Tashi (Bianba Zhaxi) ,China,M,33,Yes,No,China,2011,Spr,May,20,2:15
5379,EVER,Pemba Tsering (Small) ,China,M,22,Yes,No,China,2011,Spr,May,20,2:15
5380,EVER,"Phuntsok (Phinzo, Pingcuo) ",China,M,NaN,Yes,No,China,2011,Spr,May,20,2:15
5381,EVER,Phurbu Tsering (Big) ,China,M,27,Yes,No,China,2011,Spr,May,20,2:15
5382,EVER,Phurtse (Pubu Tsering) ,China,M,27,Yes,No,China,2011,Spr,May,20,2:15
